url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),listed_in(type),listed_in(city)
https://www.zomato.com/bangalore/checkered-bar-mgm-mark-whitefield?context=eyJzZSI6eyJlIjpbIjE4NDIyMTAwIiwiNTIyOTYiLCI1NDE1MSIsIjYxNTIyIiw1MTYyMCwiMTg2NTEzNTciLCIxODYwMjQ3OCIsIjUwOTcwIiwiMTgyOTAwNTIiLCI1ODM1NCIsIjU1NDk5IiwiNTIzMDciLCIxODY2MTA4NCJdLCJ0IjoiTmlnaHRsaWZlIFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=,"MGM Mark Whitefield, 23, EPIP Zone, Whitefield, Bangalore",Checkered Bar - MGM Mark,No,No,4.2,19,"+91 9164752268
080 41985556",Whitefield,Lounge,,"North Indian, Continental, Chinese",500,Drinks & nightlife,Whitefield
https://www.zomato.com/bangalore/the-farm-house-bar-n-grill-whitefield?context=eyJzZSI6eyJlIjpbIjUyMjk2IiwiNTQxNTEiLCI2MTUyMiIsIjUxNjIwIiwxODY1MTM1NywiMTg2MDI0NzgiLCI1MDk3MCIsIjE4MjkwMDUyIiwiNTgzNTQiLCI1NTQ5OSIsIjUyMzA3IiwiMTg2NjEwODQiXSwidCI6Ik5pZ2h0bGlmZSBSZXN0YXVyYW50cyBpbiBXaGl0ZWZpZWxkIn19,"136, SAP Labs India, KIADB Export Promotion Industrial Area, Whitefield, Bangalore",The Farm House Bar n Grill,No,No,4.2,34,"+91 9980121279
+91 9900240646",Whitefield,"Casual Dining, Bar",,"North Indian, Continental",800,Drinks & nightlife,Whitefield
https://www.zomato.com/bangalore/topsy-turvey-whitefield?context=eyJzZSI6eyJlIjpbIjU0MTUxIiwiNjE1MjIiLCI1MTYyMCIsIjE4NjUxMzU3IiwxODYwMjQ3OCwiNTA5NzAiLCIxODI5MDA1MiIsIjU4MzU0IiwiNTU0OTkiLCI1MjMwNyIsIjE4NjYxMDg0Il0sInQiOiJOaWdodGxpZmUgUmVzdGF1cmFudHMgaW4gV2hpdGVmaWVsZCJ9fQ==,"2E2, 4th Cross Road, Devasandra Industrial Estate, Mahadevapura, Whitefield, Bangalore",Topsy Turvey,No,No,4.3,0,+91 9148155994,Whitefield,Bar,,Finger Food,900,Drinks & nightlife,Whitefield
https://www.zomato.com/bangalore/tease-whitefield-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjYxNTIyIiwiNTE2MjAiLCIxODY1MTM1NyIsIjE4NjAyNDc4Iiw1MDk3MCwiMTgyOTAwNTIiLCI1ODM1NCIsIjU1NDk5IiwiNTIzMDciLCIxODY2MTA4NCJdLCJ0IjoiTmlnaHRsaWZlIFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=,"Vivanta Whitefield, ITPB, Whitefield, Bangalore",Tease Whitefield,No,Yes,4.3,64,"+91 9606098174
080 67343085",Whitefield,Lounge,Pizza,Finger Food,900,Drinks & nightlife,Whitefield
https://www.zomato.com/bangalore/bhagini-2-whitefield?context=eyJzZSI6eyJlIjpbIjUxNjIwIiwiMTg2NTEzNTciLCIxODYwMjQ3OCIsIjUwOTcwIiwxODI5MDA1MiwiNTgzNTQiLCI1NTQ5OSIsIjUyMzA3IiwiMTg2NjEwODQiXSwidCI6Ik5pZ2h0bGlmZSBSZXN0YXVyYW50cyBpbiBXaGl0ZWZpZWxkIn19,"139/C1, Next To GR Tech Park, Pattandur Agrahara, ITPL, Main Road, Whitefield, Bangalore",Bhagini,No,No,4.3,81,080 65951222,Whitefield,"Casual Dining, Bar","Biryani, Andhra Meal","Andhra, South Indian, Chinese, North Indian",900,Drinks & nightlife,Whitefield
https://www.zomato.com/bangalore/best-brews-four-points-by-sheraton-bengaluru-whitefield-whitefield?context=eyJzZSI6eyJlIjpbIjE4NjUxMzU3IiwiMTg2MDI0NzgiLCI1MDk3MCIsIjE4MjkwMDUyIiw1ODM1NCwiNTU0OTkiLCI1MjMwNyIsIjE4NjYxMDg0Il0sInQiOiJOaWdodGxpZmUgUmVzdGF1cmFudHMgaW4gV2hpdGVmaWVsZCJ9fQ==,"Four Points by Sheraton Bengaluru, 43/3, Whitefield Main Road, Whitefield, Bangalore",Best Brews - Four Points by Sheraton Bengaluru...,No,No,4.3,27,080 40301477,Whitefield,Bar,,Continental,900,Drinks & nightlife,Whitefield
https://www.zomato.com/bangalore/unlock-the-restobar-keys-hotel-whitefield?context=eyJzZSI6eyJlIjpbIjE4NjAyNDc4IiwiNTA5NzAiLCIxODI5MDA1MiIsIjU4MzU0Iiw1NTQ5OSwiNTIzMDciLCIxODY2MTA4NCJdLCJ0IjoiTmlnaHRsaWZlIFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=,"Keys Hotel, 1st Phase Industrial Area, Near Graphite India, Whitefield, Bangalore",Unlock - The Restobar - Keys Hotel,No,No,4.3,32,"080 25013000
00 39441000",Whitefield,Lounge,,Finger Food,900,Drinks & nightlife,Whitefield
https://www.zomato.com/bangalore/trinity-club-lounge-whitefield?context=eyJzZSI6eyJlIjpbIjUwOTcwIiwiMTgyOTAwNTIiLCI1ODM1NCIsIjU1NDk5Iiw1MjMwNywiMTg2NjEwODQiXSwidCI6Ik5pZ2h0bGlmZSBSZXN0YXVyYW50cyBpbiBXaGl0ZWZpZWxkIn19,"Fortune Select Trinity, 134/136, EPIP Area Road-1, Whitefield, Bangalore",Trinity Club Lounge,No,No,4.3,20,080 40200200,Whitefield,Lounge,,Finger Food,900,Drinks & nightlife,Whitefield
https://www.zomato.com/bangalore/chime-sheraton-grand-bengaluru-whitefield-hotel-convention-centre-itpl-main-road-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4MjkwMDUyIiwiNTgzNTQiLCI1NTQ5OSIsIjUyMzA3IiwxODY2MTA4NF0sInQiOiJOaWdodGxpZmUgUmVzdGF1cmFudHMgaW4gV2hpdGVmaWVsZCJ9fQ==,"Sheraton Grand Bengaluru Whitefield Hotel & Convention Centre, Prestige Shantiniketan, ITPL Main Road, Whitefield",Chime - Sheraton Grand Bengaluru Whitefield Hotel &...,No,Yes,4.3,236,080 49652769,"ITPL Main Road, Whitefield",Bar,"Cocktails, Pizza, Buttermilk",Finger Food,900,Drinks & nightlife,Whitefield
https://www.zomato.com/bangalore/the-pallet-whitefield?context=eyJzZSI6eyJlIjpbMTg1OTU3ODIsIjE4MzMzMTQxIiwiNTY0NjciLCIxODMxMzUzMSIsIjUzODcyIiwiMTg0OTI5MTAiLCI1NDMzNCIsIjE4NzM0MzExIiwiMTg3NDYzOTgiLCIxODgxMjgxNiIsIjUyOTc3Il0sInQiOiJQdWJzICZhbXA7IEJhcnMgaW4gV2hpdGVmaWVsZCJ9fQ==,"HVP Crest, ITPL Main Road, Whitefield, Bangalore",The Pallet,No,Yes,4.3,2745,080 49652944,Whitefield,"Microbrewery, Pub","Craft Beer, Wine, Chilli Chicken, Wedges, Lamb, Cocktails, Masala Peanuts","Continental, Mediterranean, Italian, North Indian, Finger Food, Asian, Momos",900,Pubs and bars,Whitefield
https://www.zomato.com/bangalore/alt-whitefield?context=eyJzZSI6eyJlIjpbIjE4NTk1NzgyIiwxODMzMzE0MSwiNTY0NjciLCIxODMxMzUzMSIsIjUzODcyIiwiMTg0OTI5MTAiLCI1NDMzNCIsIjE4NzM0MzExIiwiMTg3NDYzOTgiLCIxODgxMjgxNiIsIjUyOTc3IiwiMTg4MzYyMTQiXSwidCI6IlB1YnMgJmFtcDsgQmFycyBpbiBXaGl0ZWZpZWxkIn19,"Sky Deck, VR Bengaluru, Whitefield Main Road, Whitefield, Bangalore",alt,No,Yes,4.1,821,080 49653221,Whitefield,"Bar, Lounge","Margarita, Lamb, Cocktails, Nachos, Spring Roll, Long Island Iced Tea, Mocktails",Finger Food,900,Pubs and bars,Whitefield
https://www.zomato.com/bangalore/the-biere-club-whitefield?context=eyJzZSI6eyJlIjpbIjE4NTk1NzgyIiwiMTgzMzMxNDEiLDU2NDY3LCIxODMxMzUzMSIsIjUzODcyIiwiMTg0OTI5MTAiLCI1NDMzNCIsIjE4NzM0MzExIiwiMTg3NDYzOTgiLCIxODgxMjgxNiIsIjUyOTc3IiwiMTg4MzYyMTQiLCIxODIyMTU0OSJdLCJ0IjoiUHVicyAmYW1wOyBCYXJzIGluIFdoaXRlZmllbGQifX0=,"153, Biere Street, Behind Forum Value Mall, Whitefield, Bangalore",The Biere Club,No,Yes,4.1,2283,080 49652805,Whitefield,"Pub, Microbrewery","Wheat Beer, Beef Burger, Pizza, Craft Beer, Pork Chops, Mezze Platter, Cocktails","Continental, BBQ, Finger Food",900,Pubs and bars,Whitefield
https://www.zomato.com/bangalore/chime-sheraton-grand-bengaluru-whitefield-hotel-convention-centre-itpl-main-road-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTYzNjUxIiwiMTg5NjU2MDciLCIxODk2MDMxMiIsIjE4NTg4MTIxIiwxODY2MTA4NCwiMTg3NjI2OTgiLCIxODg3OTgxOCIsIjE4NjkwODM3IiwiMTg1OTczNTciLCI1MzY2NCIsIjE4NjE5OTEyIiwiMTg4OTU1MDgiLCIxODU3ODQ2NiIsIjE4OTE5MTU2IiwiMTgzNDYzMTkiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=,"Sheraton Grand Bengaluru Whitefield Hotel & Convention Centre, Prestige Shantiniketan, ITPL Main Road, Whitefield",Chime - Sheraton Grand Bengaluru Whitefield Hotel &...,No,Yes,4.1,236,080 49652769,"ITPL Main Road, Whitefield",Bar,"Cocktails, Pizza, Buttermilk",Finger Food,900,Dine-out,Whitefield
https://www.zomato.com/bangalore/cafe-thulp-itpl-main-road-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTY1NjA3IiwiMTg5NjAzMTIiLCIxODU4ODEyMSIsIjE4NjYxMDg0IiwxODc2MjY5OCwiMTg4Nzk4MTgiLCIxODY5MDgzNyIsIjE4NTk3MzU3IiwiNTM2NjQiLCIxODYxOTkxMiIsIjE4ODk1NTA4IiwiMTg1Nzg0NjYiLCIxODkxOTE1NiIsIjE4MzQ2MzE5IiwiMTg4OTI4NTciXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=,"Santosh Towers EPIP Zone, Near KTPO, ITPL Main Road, Whitefield, Bangalore",Cafe Thulp,Yes,No,4.1,57,"+91 8892894103
+91 7204273213","ITPL Main Road, Whitefield",Cafe,"Burgers, Pasta Alfredo, Pulled Pork Burger, Pizza","Cafe, Burger, Italian, Salad",900,Dine-out,Whitefield
https://www.zomato.com/bangalore/the-andhra-bhojanam-itpl-main-road-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTYwMzEyIiwiMTg1ODgxMjEiLCIxODY2MTA4NCIsIjE4NzYyNjk4IiwxODg3OTgxOCwiMTg2OTA4MzciLCIxODU5NzM1NyIsIjUzNjY0IiwiMTg2MTk5MTIiLCIxODg5NTUwOCIsIjE4NTc4NDY2IiwiMTg5MTkxNTYiLCIxODM0NjMxOSIsIjE4ODkyODU3IiwiMTg0NDgzNDkiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=,"Floor 2, Eminence Signature Towers, Survey 220 B, ITPL Main Road, Whitefield, Bangalore",The Andhra Bhojanam,Yes,No,4.1,7,080 49652197,"ITPL Main Road, Whitefield",Bhojanalya,,South Indian,900,Dine-out,Whitefield
https://www.zomato.com/bangalore/the-nest-the-den-bengaluru-itpl-main-road-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTg4MTIxIiwiMTg2NjEwODQiLCIxODc2MjY5OCIsIjE4ODc5ODE4IiwxODY5MDgzNywiMTg1OTczNTciLCI1MzY2NCIsIjE4NjE5OTEyIiwiMTg4OTU1MDgiLCIxODU3ODQ2NiIsIjE4OTE5MTU2IiwiMTgzNDYzMTkiLCIxODg5Mjg1NyIsIjE4NDQ4MzQ5IiwiMTg0NDgzNDciLCIxODYzNjI5OCIsIjE4ODE4NDIwIiwiMTg5MDE4NjciLCIxODYyNTU3MSIsIjE4NzU0Mzg3IiwiMTg3NTgzNzAiLCIxODg1MTMwMCIsIjU4MDk3IiwiMTg0NTA5MjUiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=,"ITPL Main Road, KIADB Export Promotion Industrial Area, ITPL Main Road, Whitefield",The Nest - The Den Bengaluru,No,No,4.1,13,+91 8071117272,"ITPL Main Road, Whitefield","Bar, Casual Dining",,"Finger Food, North Indian, Continental",900,Dine-out,Whitefield
https://www.zomato.com/bangalore/chung-wah-itpl-main-road-whitefield?context=eyJzZSI6eyJlIjpbIjE4NjYxMDg0IiwiMTg3NjI2OTgiLCIxODg3OTgxOCIsIjE4NjkwODM3IiwxODU5NzM1NywiNTM2NjQiLCIxODYxOTkxMiIsIjE4ODk1NTA4IiwiMTg1Nzg0NjYiLCIxODkxOTE1NiIsIjE4MzQ2MzE5IiwiMTg4OTI4NTciLCIxODQ0ODM0OSIsIjE4NDQ4MzQ3IiwiMTg2MzYyOTgiLCIxODgxODQyMCIsIjE4OTAxODY3IiwiMTg2MjU1NzEiLCIxODc1NDM4NyIsIjE4NzU4MzcwIiwiMTg4NTEzMDAiLCI1ODA5NyIsIjE4NDUwOTI1Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBXaGl0ZWZpZWxkIn19,"Unit 04-01, 4th floor, Ascendas Park Square Mall, Whitefield, Bangalore",Chung Wah,No,No,4.1,73,+91 9535948061,"ITPL Main Road, Whitefield",Casual Dining,Manchow Soup,"Chinese, Momos",800,Dine-out,Whitefield
https://www.zomato.com/bangalore/shaan-e-punjab-itpl-main-road-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzYyNjk4IiwiMTg4Nzk4MTgiLCIxODY5MDgzNyIsIjE4NTk3MzU3Iiw1MzY2NCwiMTg2MTk5MTIiLCIxODg5NTUwOCIsIjE4NTc4NDY2IiwiMTg5MTkxNTYiLCIxODM0NjMxOSIsIjE4ODkyODU3IiwiMTg0NDgzNDkiLCIxODQ0ODM0NyIsIjE4NjM2Mjk4IiwiMTg4MTg0MjAiLCIxODkwMTg2NyIsIjE4NjI1NTcxIiwiMTg3NTQzODciLCIxODc1ODM3MCIsIjE4ODUxMzAwIiwiNTgwOTciLCIxODQ1MDkyNSJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gV2hpdGVmaWVsZCJ9fQ==,"4th Floor, Food Court, Ascendas Park Square, Whitefield, Bangalore, ITPL Main Road, Whitefield, Bangalore",Shaan-E-Punjab,Yes,No,4.1,84,080 28026525,"ITPL Main Road, Whitefield",Casual Dining,"Butter Chicken, Chicken Tikka Masala, Paneer Tikka Masala, Sweet Lassi",North Indian,500,Dine-out,Whitefield
https://www.zomato.com/bangalore/basaveshwara-kanawali-1-whitefield?context=eyJzZSI6eyJlIjpbIjE4NjEyMTg2IiwiMTg2NTk4ODgiLCIxODY2NDEzNSIsIjE4NTEwNjkzIiwxODYyNzY2NCwiMTg2Mjc2MzAiLCIxODYzMDUwNyIsIjE4NjM5OTM0IiwiMTg2NDc4MjMiLCIxODcyNDc3NyIsIjE4NzMxOTE2IiwiMTg5NDE3NDMiLCIxODk0NDYwNCIsIjE4NTMwMzIyIiwiMTg1NDg3MzYiLCIxODQzOTY0OSIsIjE4NDY3MjU0IiwiMTg0OTk2OTgiLCIxODUxMDcyNyIsIjE4OTMxMDAyIiwiMTg0NDgzNTMiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=,"Vijayalakshmi Colony, Opposite Canara Bank, Kadugodi, Whitefield, Bangalore",Basaveshwara Kanawali,No,No,4.1,0,+91 9845058155,Whitefield,Quick Bites,,South Indian,500,Dine-out,Whitefield
https://www.zomato.com/bangalore/sri-udupi-grand-whitefield?context=eyJzZSI6eyJlIjpbIjE4NjU5ODg4IiwiMTg2NjQxMzUiLCIxODUxMDY5MyIsIjE4NjI3NjY0IiwxODYyNzYzMCwiMTg2MzA1MDciLCIxODYzOTkzNCIsIjE4NjQ3ODIzIiwiMTg3MjQ3NzciLCIxODczMTkxNiIsIjE4OTQxNzQzIiwiMTg5NDQ2MDQiLCIxODUzMDMyMiIsIjE4NTQ4NzM2IiwiMTg0Mzk2NDkiLCIxODQ2NzI1NCIsIjE4NDk5Njk4IiwiMTg1MTA3MjciLCIxODkzMTAwMiIsIjE4NDQ4MzUzIl0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBXaGl0ZWZpZWxkIn19,"Next to HP Petrol Bunk, Thorumalashettyhalli, Chanssandra, Whitefield, Bangalore",Sri Udupi Grand,No,No,4.1,4,"+91 9164992304
+91 9108004477",Whitefield,Quick Bites,,"South Indian, Chinese",200,Dine-out,Whitefield
https://www.zomato.com/bangalore/dharani-andhra-style-hotel-whitefield?context=eyJzZSI6eyJlIjpbIjE4NjY0MTM1IiwiMTg1MTA2OTMiLCIxODYyNzY2NCIsIjE4NjI3NjMwIiwxODYzMDUwNywiMTg2Mzk5MzQiLCIxODY0NzgyMyIsIjE4NzI0Nzc3IiwiMTg3MzE5MTYiLCIxODk0MTc0MyIsIjE4OTQ0NjA0IiwiMTg1MzAzMjIiLCIxODU0ODczNiIsIjE4NDM5NjQ5IiwiMTg0NjcyNTQiLCIxODQ5OTY5OCIsIjE4NTEwNzI3IiwiMTg5MzEwMDIiLCIxODQ0ODM1MyJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gV2hpdGVmaWVsZCJ9fQ==,"107, Seetharam Palaya, Whitefield, Bangalore",Dharani Andhra Style Hotel,No,No,4.1,0,+91 8105108190,Whitefield,Quick Bites,,South Indian,200,Dine-out,Whitefield
https://www.zomato.com/bangalore/sm-bangarpet-chats-whitefield?context=eyJzZSI6eyJlIjpbIjE4NTEwNjkzIiwiMTg2Mjc2NjQiLCIxODYyNzYzMCIsIjE4NjMwNTA3IiwxODYzOTkzNCwiMTg2NDc4MjMiLCIxODcyNDc3NyIsIjE4NzMxOTE2IiwiMTg5NDE3NDMiLCIxODk0NDYwNCIsIjE4NTMwMzIyIiwiMTg1NDg3MzYiLCIxODQzOTY0OSIsIjE4NDY3MjU0IiwiMTg0OTk2OTgiLCIxODUxMDcyNyIsIjE4OTMxMDAyIiwiMTg0NDgzNTMiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=,"143, Station Rd, V S Reddy Colony, Kadugodi, Whitefield, Bangalore",SM Bangarpet Chats,No,No,4.1,0,+91 9916317138,Whitefield,Quick Bites,,Street Food,100,Dine-out,Whitefield
https://www.zomato.com/bangalore/mad-kitchen-whitefield?context=eyJzZSI6eyJlIjpbIjE4NjI3NjY0IiwiMTg2Mjc2MzAiLCIxODYzMDUwNyIsIjE4NjM5OTM0IiwxODY0NzgyMywiMTg3MjQ3NzciLCIxODczMTkxNiIsIjE4OTQxNzQzIiwiMTg5NDQ2MDQiLCIxODUzMDMyMiIsIjE4NTQ4NzM2IiwiMTg0Mzk2NDkiLCIxODQ2NzI1NCIsIjE4NDk5Njk4IiwiMTg1MTA3MjciLCIxODkzMTAwMiIsIjE4NDQ4MzUzIl0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBXaGl0ZWZpZWxkIn19,"Shop 2, Om Residence Layout, Kodigahalli Main Road, Hoodi, Whitefield, Bangalore",Mad Kitchen,No,No,4.9,6,+91 8880761777,Whitefield,Quick Bites,,"North Indian, Chinese",300,Dine-out,Whitefield
https://www.zomato.com/bangalore/u-p-dhaba-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTU5MTYwIiwiMTg3OTc3MjIiLCIxODkwMjY5OCIsIjU3MDkyIiw1NzcxNywiMTg4NjY1NzAiLCI1NDk4MyIsIjE4NzE1OTY3IiwiMTg1NjcxODIiLCI1NTA4NiIsIjUyNDA3IiwiMTg1MjEzNjkiLCIxODUwODYwMSIsIjE4ODcyOTMzIiwiMTg0NjcyNDgiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=,"107/P2, Arun Compound, Opposite HCL, ITPL Main Road, Whitefield, Bangalore",U.P. Dhaba,Yes,No,4.9,515,+91 9632703984,Whitefield,Quick Bites,"Paratha, Paneer Thali, Tandoori Roti, Chole Bhature","North Indian, Chinese",350,Dine-out,Whitefield
https://www.zomato.com/bangalore/donne-biryani-mane-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4Nzk3NzIyIiwiMTg5MDI2OTgiLCI1NzA5MiIsIjU3NzE3IiwxODg2NjU3MCwiNTQ5ODMiLCIxODcxNTk2NyIsIjE4NTY3MTgyIiwiNTUwODYiLCI1MjQwNyIsIjE4NTIxMzY5IiwiMTg1MDg2MDEiLCIxODg3MjkzMyIsIjE4NDY3MjQ4IiwiMTgxNjU3OTMiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=,"26, Aparaajita Building, Borewell Road, Opposite To Whitefield Post Office, Whitefield, Bangalore",Donne Biryani Mane,Yes,No,4.9,51,,Whitefield,Quick Bites,,Biryani,300,Dine-out,Whitefield
https://www.zomato.com/bangalore/apna-hotel-whitefield?context=eyJzZSI6eyJlIjpbIjE4NjkxNjgwIiwiMTgyOTAwNTgiLCIxODkyMjcxMSIsIjUxNDg5IiwxODM0MDYwNSwiNjEzNDQiLCIxODg2Njc3MCIsIjE4NTk0NTYxIiwiMTgzMDg3NzYiLCIxODg2MTk0OSIsIjE4OTM3NTMzIiwiNTM3MDUiLCIxODU1NDM2MiIsIjUyNTg2IiwiNTcwNTMiLCIxODg1MTc2MSIsIjE4OTIyMjY4IiwiMTg3NDcwNjAiLCIxODQ0MzEwOSIsIjE4NDUwODgxIiwiNjEwNzUiLCIxODc0NTA1NyIsIjE4NjMyNDE5IiwiNjA3MjQiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=,"Near Florence School, BasavannaNagar, Hoodi, Whitefield, Bangalore",Apna Hotel,Yes,No,4.9,26,+91 8147915453,Whitefield,Quick Bites,,"North Indian, Hyderabadi",300,Dine-out,Whitefield
https://www.zomato.com/bangalore/madurai-idly-shop-whitefield?context=eyJzZSI6eyJlIjpbIjE4MjkwMDU4IiwiMTg5MjI3MTEiLCI1MTQ4OSIsIjE4MzQwNjA1Iiw2MTM0NCwiMTg4NjY3NzAiLCIxODU5NDU2MSIsIjE4MzA4Nzc2IiwiMTg4NjE5NDkiLCIxODkzNzUzMyIsIjUzNzA1IiwiMTg1NTQzNjIiLCI1MjU4NiIsIjU3MDUzIiwiMTg4NTE3NjEiLCIxODkyMjI2OCIsIjE4NzQ3MDYwIiwiMTg0NDMxMDkiLCIxODQ1MDg4MSIsIjYxMDc1IiwiMTg3NDUwNTciLCIxODYzMjQxOSIsIjYwNzI0Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBXaGl0ZWZpZWxkIn19,"18, Garudacharpalya, Mahadevapura, Whitefield, Bangalore",Madurai Idly Shop,No,No,4.9,141,"+91 9845208012
+91 9036097867",Whitefield,Quick Bites,"Coffee, Mini Idlis, Kothu Parotta, Podi Dosa, Tea, Masala Dosa, Paratha",South Indian,200,Dine-out,Whitefield
https://www.zomato.com/bangalore/shyams-lunch-box-3-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTIyNzExIiwiNTE0ODkiLCIxODM0MDYwNSIsIjYxMzQ0IiwxODg2Njc3MCwiMTg1OTQ1NjEiLCIxODMwODc3NiIsIjE4ODYxOTQ5IiwiMTg5Mzc1MzMiLCI1MzcwNSIsIjE4NTU0MzYyIiwiNTI1ODYiLCI1NzA1MyIsIjE4ODUxNzYxIiwiMTg5MjIyNjgiLCIxODc0NzA2MCIsIjE4NDQzMTA5IiwiMTg0NTA4ODEiLCI2MTA3NSIsIjE4NzQ1MDU3IiwiMTg2MzI0MTkiLCI2MDcyNCJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gV2hpdGVmaWVsZCJ9fQ==,"5, Hunger Hub Concourse Building, ITPB Main Road, ITPL Whitefield, Bengaluru",Shyam's Lunch Box,Yes,No,4.9,9,"+91 9902030456
+91 9036333328",Whitefield,Quick Bites,,"Biryani, South Indian, Chinese, North Indian",300,Dine-out,Whitefield
https://www.zomato.com/bangalore/windy-taste-of-home-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjUxNDg5IiwiMTgzNDA2MDUiLCI2MTM0NCIsIjE4ODY2NzcwIiwxODU5NDU2MSwiMTgzMDg3NzYiLCIxODg2MTk0OSIsIjE4OTM3NTMzIiwiNTM3MDUiLCIxODU1NDM2MiIsIjUyNTg2IiwiNTcwNTMiLCIxODg1MTc2MSIsIjE4OTIyMjY4IiwiMTg3NDcwNjAiLCIxODQ0MzEwOSIsIjE4NDUwODgxIiwiNjEwNzUiLCIxODc0NTA1NyIsIjE4NjMyNDE5IiwiNjA3MjQiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=,"199, Kuralagam Panchayat Road, Prashanth Layout, Whitefield, Bangalore",Windy- Taste Of Home,Yes,Yes,4.9,112,+91 8660884642,Whitefield,Quick Bites,"Thali, Biryani, Aloo Paratha",North Indian,300,Dine-out,Whitefield
https://www.zomato.com/bangalore/hunan-express-1-whitefield?context=eyJzZSI6eyJlIjpbIjE4MzQwNjA1IiwiNjEzNDQiLCIxODg2Njc3MCIsIjE4NTk0NTYxIiwxODMwODc3NiwiMTg4NjE5NDkiLCIxODkzNzUzMyIsIjUzNzA1IiwiMTg1NTQzNjIiLCI1MjU4NiIsIjU3MDUzIiwiMTg4NTE3NjEiLCIxODkyMjI2OCIsIjE4NzQ3MDYwIiwiMTg0NDMxMDkiLCIxODQ1MDg4MSIsIjYxMDc1IiwiMTg3NDUwNTciLCIxODYzMjQxOSIsIjYwNzI0Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBXaGl0ZWZpZWxkIn19,"2nd Floor, Food Court, VR Mall, Whitefield, Bangalore",Hunan Express,No,No,4.9,72,+91 9108456226,Whitefield,"Food Court, Quick Bites","Hakka Noodles, Momos",Chinese,550,Dine-out,Whitefield
https://www.zomato.com/bangalore/mayura-vybhava-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjYxMzQ0IiwiMTg4NjY3NzAiLCIxODU5NDU2MSIsIjE4MzA4Nzc2IiwxODg2MTk0OSwiMTg5Mzc1MzMiLCI1MzcwNSIsIjE4NTU0MzYyIiwiNTI1ODYiLCI1NzA1MyIsIjE4ODUxNzYxIiwiMTg5MjIyNjgiLCIxODc0NzA2MCIsIjE4NDQzMTA5IiwiMTg0NTA4ODEiLCI2MTA3NSIsIjE4NzQ1MDU3IiwiMTg2MzI0MTkiLCI2MDcyNCJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gV2hpdGVmaWVsZCJ9fQ==,"102/A, KIADB Export Promotion Industrial Area, Whitefield, Bangalore",Mayura Vybhava,No,No,4.9,12,+91 7892105630,Whitefield,Quick Bites,,"South Indian, North Indian, Chinese, Street Food",250,Dine-out,Whitefield
